date,day_of_week,total_patients,male_patients,female_patients,children_patients,adult_patients,elderly_patients,fever_cases,cough_cases,diarrhea_cases,vomiting_cases,skin_rash_cases,animal_bite_cases,paracetamol_used,antibiotics_used,ors_packets_used,malaria_kits_used,temperature,rainfall,humidity
2020-10-12,Monday,53,25,28,9,40,4,5,4,2,1,2,0,4,1,1,0,29.8,10,68
2020-10-13,Tuesday,50,24,26,11,32,7,6,4,2,1,1,3,6,3,1,0,30.9,5,41
2020-10-14,Wednesday,44,23,21,10,30,4,7,3,4,2,0,0,8,3,3,3,29.6,50,80
2020-10-15,Thursday,46,22,24,10,31,5,8,6,4,2,0,2,9,5,3,0,28.4,20,44
2020-10-16,Friday,62,32,30,10,43,9,14,12,3,1,2,0,16,7,3,0,28.2,5,66
2020-10-17,Saturday,46,24,22,8,34,4,8,2,4,2,2,0,7,2,3,0,27.5,20,45
2020-10-18,Sunday,46,24,22,8,33,5,7,3,2,1,1,1,5,3,1,0,28.5,5,54
2020-10-19,Monday,53,25,28,9,38,6,7,5,2,1,0,0,7,5,1,0,34.3,10,71
2020-10-20,Tuesday,37,16,21,8,24,5,5,6,3,1,0,0,5,2,2,0,34.2,20,51
2020-10-21,Wednesday,44,20,24,9,31,4,7,5,2,1,0,0,7,2,1,0,30.8,10,52
2020-10-22,Thursday,58,29,29,10,40,8,10,8,2,1,2,1,11,4,1,0,33.2,5,63
2020-10-23,Friday,54,26,28,10,40,4,6,4,5,2,2,0,7,3,3,2,29.5,100,72
2020-10-24,Saturday,41,21,20,7,29,5,5,7,2,1,0,0,5,5,2,0,26.8,5,67
2020-10-25,Sunday,57,30,27,11,38,8,10,5,2,1,1,0,9,6,1,0,28.3,10,66
2020-10-26,Monday,51,25,26,7,37,7,8,6,2,1,1,2,6,3,1,0,33.0,0,74
2020-10-27,Tuesday,46,23,23,10,32,4,10,7,4,2,2,0,9,7,4,0,30.0,20,46
2020-10-28,Wednesday,51,25,26,11,36,4,7,3,2,1,1,2,6,2,2,0,29.9,10,65
2020-10-29,Thursday,50,23,27,9,37,4,11,9,5,2,1,0,9,8,3,0,31.5,50,92
2020-10-30,Friday,53,26,27,12,35,6,10,7,2,1,1,0,9,3,1,0,27.9,0,74
2020-10-31,Saturday,49,26,23,10,35,4,10,6,4,2,0,0,11,5,3,0,30.0,20,73
2020-11-01,Sunday,55,26,29,13,36,6,8,7,2,1,2,0,9,7,2,0,28.2,5,52
2020-11-02,Monday,54,26,28,12,36,6,8,3,2,1,2,1,8,3,1,0,32.1,10,47
2020-11-03,Tuesday,50,26,24,11,33,6,12,6,5,2,1,0,13,5,4,0,28.9,20,55
2020-11-04,Wednesday,57,26,31,9,42,6,6,10,5,2,2,0,5,7,4,0,27.0,100,94
2020-11-05,Thursday,50,27,23,12,34,4,12,9,2,1,2,0,10,4,1,0,31.2,0,48
2020-11-06,Friday,66,33,33,10,51,5,10,5,6,3,2,0,11,6,5,0,29.0,20,67
2020-11-07,Saturday,45,24,21,8,31,6,5,7,4,2,1,2,5,2,3,0,29.7,50,72
2020-11-08,Sunday,45,24,21,10,29,6,6,3,2,1,1,0,6,3,1,0,26.7,10,67
2020-11-09,Monday,73,36,37,11,56,6,16,8,3,1,1,3,14,7,3,0,27.6,10,45
2020-11-10,Tuesday,43,21,22,7,31,5,8,8,2,1,1,0,8,7,2,0,33.8,0,49
2020-11-11,Wednesday,53,24,29,11,36,6,10,5,2,1,2,0,8,6,2,0,31.9,0,69
2020-11-12,Thursday,45,23,22,10,32,3,8,3,2,1,1,0,8,3,1,0,31.0,5,48
2020-11-13,Friday,60,29,31,9,43,8,11,11,6,3,2,0,11,10,6,0,29.1,50,84
2020-11-14,Saturday,49,26,23,11,34,4,6,6,2,1,0,0,6,2,2,0,29.0,0,53
2020-11-15,Sunday,48,21,27,11,32,5,11,7,2,1,0,3,9,5,2,0,30.0,0,42
2020-11-16,Monday,55,28,27,11,36,8,9,8,2,1,2,0,10,3,1,0,30.4,0,69
2020-11-17,Tuesday,59,31,28,9,45,5,8,9,2,1,2,0,8,6,2,0,29.0,10,57
2020-11-18,Wednesday,61,27,34,11,42,8,10,3,6,3,1,0,11,3,4,3,28.8,50,88
2020-11-19,Thursday,53,25,28,12,36,5,8,9,2,1,2,0,8,3,2,0,31.4,5,52
2020-11-20,Friday,55,25,30,13,37,5,8,7,2,1,0,0,9,6,1,0,33.4,5,59
2020-11-21,Saturday,61,32,29,10,44,7,9,11,3,1,2,0,10,8,3,0,29.7,10,57
2020-11-22,Sunday,45,24,21,7,34,4,8,5,4,2,0,0,6,4,3,0,28.8,100,78
2020-11-23,Monday,59,29,30,9,45,5,6,9,5,2,2,2,7,6,5,0,28.8,20,65
2020-11-24,Tuesday,59,30,29,13,38,8,10,9,2,1,0,0,8,4,2,0,32.8,0,44
2020-11-25,Wednesday,52,27,25,12,34,6,10,9,2,1,1,1,9,7,2,0,32.4,5,40
2020-11-26,Thursday,53,28,25,9,39,5,6,5,2,1,1,0,6,3,2,0,28.6,10,69
2020-11-27,Friday,61,31,30,11,41,9,6,5,3,1,1,0,7,4,2,0,28.9,0,50
2020-11-28,Saturday,44,21,23,9,32,3,9,5,2,1,1,0,7,3,1,0,33.0,0,65
2020-11-29,Sunday,56,25,31,13,36,7,13,5,2,1,0,0,12,7,2,0,33.8,0,48
2020-11-30,Monday,57,29,28,12,40,5,10,6,2,1,1,0,9,5,2,0,30.4,5,59
2020-12-01,Tuesday,52,27,25,8,40,4,8,5,2,1,1,0,9,5,1,0,29.5,5,67
2020-12-02,Wednesday,40,18,22,8,28,4,5,6,4,2,1,0,4,4,4,0,28.8,20,61
2020-12-03,Thursday,38,18,20,9,24,5,5,5,1,0,1,3,5,3,1,0,26.2,0,62
2020-12-04,Friday,31,14,17,6,21,4,7,5,1,0,0,1,7,4,0,0,29.2,0,68
2020-12-05,Saturday,42,20,22,9,27,6,7,2,4,2,1,0,7,2,4,0,30.3,100,89
2020-12-06,Sunday,32,15,17,5,25,2,7,2,1,0,1,0,5,4,0,0,26.0,5,52
2020-12-07,Monday,30,14,16,5,22,3,4,5,1,0,0,0,3,2,0,0,25.2,5,56
2020-12-08,Tuesday,30,16,14,6,21,3,7,4,1,0,0,0,6,4,0,0,25.8,10,58
2020-12-09,Wednesday,43,22,21,9,31,3,9,6,2,1,0,0,8,4,1,0,25.3,5,59
2020-12-10,Thursday,41,18,23,8,27,6,5,6,2,1,1,1,5,5,1,0,27.6,0,64
2020-12-11,Friday,38,20,18,6,29,3,7,6,1,0,1,2,6,2,1,0,27.3,0,57
2020-12-12,Saturday,33,16,17,8,21,4,3,6,1,0,0,0,2,2,0,0,26.3,5,47
2020-12-13,Sunday,32,16,16,7,22,3,7,6,3,1,1,0,5,4,2,0,28.7,20,47
2020-12-14,Monday,50,25,25,8,37,5,7,4,5,2,1,0,6,3,4,0,30.5,20,54
2020-12-15,Tuesday,46,23,23,10,30,6,9,5,2,1,1,0,7,3,2,0,30.9,10,72
2020-12-16,Wednesday,30,16,14,4,22,4,6,3,3,1,0,0,6,3,3,0,27.0,20,68
2020-12-17,Thursday,36,18,18,6,26,4,5,4,1,0,0,1,5,4,0,0,27.6,0,55
2020-12-18,Friday,38,20,18,6,28,4,5,6,3,1,1,0,4,5,2,0,28.1,20,62
2020-12-19,Saturday,32,17,15,5,23,4,3,1,1,0,1,0,2,1,0,0,28.2,0,53
2020-12-20,Sunday,36,17,19,7,24,5,6,3,1,0,0,1,5,2,1,0,32.3,0,65
2020-12-21,Monday,41,22,19,8,29,4,5,6,4,2,1,1,4,4,3,0,26.2,50,75
2020-12-22,Tuesday,42,21,21,7,31,4,8,4,2,1,1,0,8,3,2,0,25.4,5,61
2020-12-23,Wednesday,35,17,18,8,24,3,5,2,1,0,0,0,5,1,1,0,24.8,5,53
2020-12-24,Thursday,46,21,25,8,34,4,10,6,4,2,0,1,8,7,3,1,26.5,50,82
2020-12-25,Friday,51,24,27,12,34,5,11,8,2,1,1,3,11,7,2,0,27.7,10,64
2020-12-26,Saturday,35,18,17,8,23,4,5,3,1,0,1,0,4,2,0,0,27.3,0,48
2020-12-27,Sunday,38,19,19,6,28,4,7,6,1,0,1,0,6,2,0,0,25.1,10,71
2020-12-28,Monday,47,22,25,7,36,4,6,4,4,2,2,0,5,3,3,0,27.5,50,84
2020-12-29,Tuesday,42,22,20,9,30,3,8,3,2,1,2,0,6,2,1,0,26.7,0,41
2020-12-30,Wednesday,42,22,20,7,30,5,5,2,2,1,1,0,4,1,1,0,24.2,0,63
2020-12-31,Thursday,47,25,22,10,33,4,9,3,2,1,0,0,7,4,2,0,29.3,10,48
2021-01-01,Friday,45,20,25,8,33,4,9,2,2,1,0,0,9,3,1,0,28.9,0,69
2021-01-02,Saturday,26,12,14,5,18,3,2,2,1,0,0,0,2,1,0,0,24.5,0,49
2021-01-03,Sunday,27,13,14,6,18,3,6,5,1,0,1,0,6,4,0,0,24.7,0,55
2021-01-04,Monday,45,23,22,8,32,5,7,5,2,1,2,0,6,5,2,0,27.8,0,47
2021-01-05,Tuesday,32,14,18,5,25,2,6,4,1,0,0,0,5,3,1,0,27.4,0,55
2021-01-06,Wednesday,52,25,27,9,38,5,6,5,2,1,1,0,6,5,1,0,27.8,0,40
2021-01-07,Thursday,36,18,18,5,26,5,4,3,1,0,1,3,3,2,0,0,24.2,2,64
2021-01-08,Friday,44,21,23,8,30,6,4,6,2,1,0,0,3,3,2,0,28.4,0,48
2021-01-09,Saturday,49,25,24,9,35,5,9,2,2,1,1,0,7,2,1,0,23.2,1,62
2021-01-10,Sunday,37,20,17,5,28,4,9,5,1,0,1,0,9,6,1,0,29.8,0,74
2021-01-11,Monday,38,17,21,7,27,4,5,6,1,0,1,0,5,2,0,0,27.4,0,64
2021-01-12,Tuesday,35,17,18,6,26,3,6,3,1,0,0,0,6,2,0,0,26.3,0,66
2021-01-13,Wednesday,32,14,18,6,23,3,6,3,1,0,1,1,5,4,0,0,25.6,0,53
2021-01-14,Thursday,38,17,21,6,29,3,5,6,1,0,1,1,5,3,0,0,27.7,2,55
2021-01-15,Friday,27,12,15,5,20,2,5,5,1,0,0,0,5,3,1,0,27.6,0,43
2021-01-16,Saturday,36,18,18,5,27,4,7,2,1,0,0,0,6,2,1,0,27.1,1,63
2021-01-17,Sunday,26,14,12,6,17,3,3,1,1,0,0,0,3,1,0,0,25.9,0,52
2021-01-18,Monday,51,25,26,10,37,4,7,4,2,1,1,0,6,5,2,0,24.7,0,43
2021-01-19,Tuesday,37,20,17,6,28,3,5,4,1,0,1,0,4,3,1,0,22.6,0,41
2021-01-20,Wednesday,40,18,22,8,28,4,4,6,2,1,1,0,3,2,1,0,26.1,0,62
2021-01-21,Thursday,42,20,22,6,31,5,6,5,2,1,0,0,6,2,1,0,27.4,0,74
2021-01-22,Friday,43,21,22,10,29,4,6,7,2,1,1,0,6,4,1,0,27.0,0,61
2021-01-23,Saturday,35,18,17,6,27,2,8,1,1,0,1,1,8,4,0,0,27.4,0,54
2021-01-24,Sunday,34,16,18,8,23,3,3,3,1,0,1,0,2,1,0,0,27.1,0,46
2021-01-25,Monday,50,25,25,8,36,6,10,9,2,1,2,1,11,5,1,0,25.3,0,50
2021-01-26,Tuesday,34,16,18,5,25,4,6,6,1,0,1,0,6,5,1,0,27.1,0,44
2021-01-27,Wednesday,26,12,14,5,18,3,4,1,1,0,1,0,3,2,0,0,28.1,0,70
2021-01-28,Thursday,35,18,17,7,24,4,7,3,1,0,0,0,6,2,1,0,26.4,2,49
2021-01-29,Friday,31,14,17,6,21,4,3,5,1,0,0,0,2,2,0,0,25.4,0,49
2021-01-30,Saturday,31,15,16,4,23,4,6,2,1,0,0,0,5,3,0,0,23.3,1,54
2021-01-31,Sunday,44,20,24,7,33,4,7,4,2,1,1,0,6,2,2,0,29.8,0,55
2021-02-01,Monday,40,21,19,7,29,4,9,4,2,1,1,0,9,3,2,0,28.6,0,52
2021-02-02,Tuesday,39,18,21,7,28,4,7,7,1,0,1,1,5,3,0,0,26.9,0,51
2021-02-03,Wednesday,35,17,18,6,24,5,7,5,1,0,1,0,7,4,1,0,27.0,0,41
2021-02-04,Thursday,40,19,21,9,28,3,6,3,2,1,0,1,5,3,1,0,29.3,0,48
2021-02-05,Friday,33,16,17,5,26,2,6,5,1,0,0,0,6,5,1,0,29.5,0,40
2021-02-06,Saturday,42,19,23,10,28,4,8,4,2,1,1,0,9,2,1,0,24.6,0,47
2021-02-07,Sunday,45,22,23,11,28,6,9,5,2,1,1,2,9,3,1,0,27.0,0,68
2021-02-08,Monday,28,13,15,5,19,4,2,1,1,0,1,1,1,1,0,0,25.3,0,64
2021-02-09,Tuesday,30,16,14,6,22,2,4,1,1,0,0,0,3,2,1,0,32.0,1,60
2021-02-10,Wednesday,45,20,25,7,32,6,10,3,2,1,0,1,9,6,2,0,27.5,0,69
2021-02-11,Thursday,44,20,24,8,32,4,8,7,2,1,1,0,7,5,1,0,30.7,0,71
2021-02-12,Friday,44,23,21,6,32,6,4,8,2,1,0,0,3,2,2,0,26.2,0,48
2021-02-13,Saturday,36,19,17,5,28,3,3,2,1,0,0,0,2,1,0,0,26.3,0,53
2021-02-14,Sunday,36,18,18,8,25,3,7,6,1,0,0,0,7,5,1,0,29.8,0,66
2021-02-15,Monday,42,22,20,7,30,5,10,5,2,1,0,1,10,3,1,0,28.7,0,48
2021-02-16,Tuesday,32,16,16,5,23,4,5,2,1,0,1,0,4,1,0,0,27.6,0,70
2021-02-17,Wednesday,33,15,18,6,23,4,6,3,1,0,1,0,6,4,0,0,25.0,0,54
2021-02-18,Thursday,37,18,19,7,26,4,6,6,1,0,1,0,6,3,1,0,27.0,0,48
2021-02-19,Friday,44,20,24,9,31,4,5,4,2,1,1,1,4,2,1,0,27.5,1,68
2021-02-20,Saturday,20,10,10,3,15,2,2,2,1,0,0,1,1,1,0,0,26.1,0,46
2021-02-21,Sunday,46,23,23,9,31,6,10,7,2,1,1,0,8,7,1,0,26.0,0,41
2021-02-22,Monday,38,20,18,5,30,3,7,3,1,0,1,0,7,3,1,0,28.8,0,72
2021-02-23,Tuesday,44,20,24,10,30,4,8,8,2,1,1,0,7,7,1,0,28.9,0,62
2021-02-24,Wednesday,26,11,15,4,19,3,4,1,1,0,0,0,4,1,1,0,26.9,1,60
2021-02-25,Thursday,36,19,17,6,27,3,3,4,1,0,0,0,3,1,0,0,30.2,0,45
2021-02-26,Friday,29,13,16,7,18,4,5,1,1,0,0,0,5,2,0,0,27.2,0,70
2021-02-27,Saturday,43,23,20,8,30,5,6,4,2,1,1,1,6,3,2,0,22.8,0,74
2021-02-28,Sunday,44,22,22,7,33,4,6,5,2,1,0,0,6,3,1,0,25.9,1,74
2021-03-01,Monday,43,20,23,8,31,4,8,3,2,1,1,0,8,4,2,0,36.1,0,71
2021-03-02,Tuesday,46,24,22,7,34,5,10,6,2,1,1,0,10,3,1,0,30.8,1,61
2021-03-03,Wednesday,36,17,19,5,28,3,6,6,1,0,1,0,7,3,0,0,39.3,2,63
2021-03-04,Thursday,45,23,22,8,34,3,5,6,2,1,2,2,4,5,1,0,37.8,0,62
2021-03-05,Friday,36,17,19,8,25,3,8,6,1,0,1,0,7,6,1,0,40.0,2,51
2021-03-06,Saturday,33,16,17,6,23,4,8,3,1,0,0,0,6,4,0,0,37.6,2,74
2021-03-07,Sunday,25,11,14,5,18,2,2,3,1,0,0,0,1,1,0,0,33.7,5,68
2021-03-08,Monday,25,13,12,4,18,3,5,3,1,0,0,0,4,3,0,0,30.4,0,53
2021-03-09,Tuesday,41,21,20,8,28,5,8,3,2,1,0,3,6,3,2,0,35.0,0,62
2021-03-10,Wednesday,40,18,22,6,29,5,9,3,2,1,1,0,8,4,1,0,39.3,0,61
2021-03-11,Thursday,47,21,26,9,32,6,8,7,2,1,1,0,8,3,2,0,39.7,0,41
2021-03-12,Friday,35,16,19,6,25,4,6,6,1,0,0,0,6,3,0,0,33.6,0,48
2021-03-13,Saturday,29,15,14,6,21,2,4,2,1,0,0,0,3,2,0,0,35.1,0,62
2021-03-14,Sunday,34,15,19,5,25,4,6,4,1,0,1,0,5,3,0,0,37.3,2,46
2021-03-15,Monday,42,19,23,9,28,5,6,8,2,1,0,0,5,4,2,0,35.5,0,53
2021-03-16,Tuesday,28,13,15,6,19,3,3,3,1,0,0,1,3,2,1,0,38.0,1,51
2021-03-17,Wednesday,34,16,18,7,24,3,6,3,1,0,1,0,5,2,0,0,37.9,0,60
2021-03-18,Thursday,51,23,28,9,38,4,6,5,2,1,1,0,5,3,2,0,34.0,0,44
2021-03-19,Friday,49,25,24,11,33,5,9,3,2,1,1,0,7,5,1,0,34.4,0,71
2021-03-20,Saturday,47,24,23,9,32,6,4,3,2,1,1,0,4,2,1,0,32.1,0,64
2021-03-21,Sunday,32,15,17,6,23,3,7,2,1,0,0,2,7,2,0,0,34.1,0,67
2021-03-22,Monday,37,19,18,6,27,4,6,4,1,0,1,3,5,4,1,0,32.1,0,47
2021-03-23,Tuesday,35,18,17,5,26,4,4,6,1,0,0,3,4,4,0,0,38.6,0,55
2021-03-24,Wednesday,44,20,24,10,30,4,5,2,2,1,1,0,4,2,1,0,40.0,0,47
2021-03-25,Thursday,35,19,16,8,24,3,7,3,1,0,0,0,6,3,0,0,35.9,5,74
2021-03-26,Friday,39,19,20,5,31,3,5,4,1,0,1,0,5,4,0,0,34.7,1,51
2021-03-27,Saturday,44,21,23,7,31,6,9,6,2,1,0,0,7,4,2,0,34.6,0,54
2021-03-28,Sunday,53,25,28,10,37,6,11,4,2,1,2,1,12,5,2,0,33.9,0,59
2021-03-29,Monday,41,20,21,10,26,5,7,4,2,1,0,0,6,5,2,0,39.0,1,40
2021-03-30,Tuesday,43,22,21,7,30,6,9,3,2,1,1,0,7,4,2,0,32.9,0,53
2021-03-31,Wednesday,34,15,19,7,24,3,6,4,1,0,0,0,4,3,0,0,34.6,2,72
2021-04-01,Thursday,47,21,26,7,36,4,5,6,2,1,1,0,4,4,2,0,35.1,0,69
2021-04-02,Friday,44,20,24,8,32,4,8,4,2,1,1,0,8,4,2,0,36.2,0,67
2021-04-03,Saturday,50,26,24,10,35,5,9,9,2,1,1,1,8,5,1,0,37.3,0,40
2021-04-04,Sunday,43,22,21,9,29,5,6,3,2,1,1,0,4,2,1,0,38.4,0,51
2021-04-05,Monday,59,31,28,11,40,8,10,10,2,1,1,0,8,5,1,0,32.6,0,41
2021-04-06,Tuesday,53,27,26,11,36,6,7,4,2,1,2,0,7,3,2,0,34.9,0,50
2021-04-07,Wednesday,44,21,23,7,34,3,10,2,2,1,0,0,10,3,2,0,39.1,0,44
2021-04-08,Thursday,63,31,32,15,39,9,12,4,3,1,0,0,10,6,3,0,36.0,0,54
2021-04-09,Friday,48,22,26,7,35,6,7,5,2,1,1,0,5,3,1,0,37.5,0,66
2021-04-10,Saturday,46,22,24,9,32,5,9,4,2,1,0,1,7,2,1,0,32.1,0,67
2021-04-11,Sunday,42,21,21,8,31,3,10,2,2,1,1,0,10,2,1,0,39.1,0,40
2021-04-12,Monday,54,25,29,9,38,7,11,4,2,1,1,0,11,7,1,0,38.9,2,42
2021-04-13,Tuesday,51,27,24,10,37,4,7,10,2,1,2,0,7,6,1,0,37.2,0,56
2021-04-14,Wednesday,38,19,19,8,25,5,8,4,1,0,1,0,6,2,0,0,29.7,0,58
2021-04-15,Thursday,49,26,23,8,35,6,11,8,2,1,2,0,10,5,1,0,34.8,0,57
2021-04-16,Friday,56,29,27,9,39,8,8,7,2,1,2,0,7,7,1,0,33.8,5,74
2021-04-17,Saturday,42,19,23,8,29,5,6,7,2,1,1,0,6,6,2,0,35.4,0,46
2021-04-18,Sunday,39,20,19,8,26,5,4,4,1,0,1,0,3,2,0,0,35.4,0,66
2021-04-19,Monday,50,23,27,7,38,5,7,9,2,1,2,0,6,5,1,0,37.7,0,74
2021-04-20,Tuesday,43,21,22,7,32,4,8,7,2,1,1,0,8,6,2,0,32.8,1,62
2021-04-21,Wednesday,35,16,19,8,24,3,8,5,1,0,1,1,8,4,1,0,35.2,0,65
2021-04-22,Thursday,47,25,22,9,33,5,4,2,2,1,1,0,3,2,2,0,33.2,0,43
2021-04-23,Friday,58,29,29,11,41,6,14,3,2,1,1,2,16,7,1,0,33.6,0,62
2021-04-24,Saturday,31,15,16,5,24,2,6,1,1,0,1,0,7,1,0,0,34.8,0,49
2021-04-25,Sunday,49,23,26,11,33,5,9,6,2,1,1,0,9,4,1,0,38.9,0,59
2021-04-26,Monday,57,25,32,13,39,5,7,5,2,1,2,0,7,5,1,0,38.5,0,51
2021-04-27,Tuesday,44,20,24,8,31,5,5,3,2,1,0,0,4,2,1,0,35.3,0,58
2021-04-28,Wednesday,57,26,31,8,42,7,9,6,2,1,1,0,7,3,1,0,32.0,0,46
2021-04-29,Thursday,62,33,29,9,48,5,11,3,3,1,2,1,10,6,3,0,37.2,0,53
2021-04-30,Friday,44,21,23,8,31,5,9,8,2,1,1,0,8,6,2,0,38.3,0,63
2021-05-01,Saturday,40,21,19,9,26,5,7,7,2,1,1,1,6,4,1,0,29.7,0,48
2021-05-02,Sunday,51,23,28,9,38,4,6,6,2,1,0,0,6,3,1,0,30.1,0,50
2021-05-03,Monday,61,30,31,11,43,7,14,9,3,1,1,0,11,8,2,0,40.5,0,74
2021-05-04,Tuesday,50,25,25,8,38,4,8,3,2,1,0,0,9,3,1,0,39.2,0,56
2021-05-05,Wednesday,49,26,23,9,36,4,7,7,2,1,1,0,6,3,1,0,32.7,0,44
2021-05-06,Thursday,32,16,16,7,23,2,5,2,1,0,0,0,4,2,0,0,36.4,0,70
2021-05-07,Friday,53,27,26,12,36,5,9,3,2,1,1,0,8,3,1,0,35.4,0,65
2021-05-08,Saturday,52,27,25,12,35,5,10,3,2,1,1,0,11,4,1,0,39.9,1,55
2021-05-09,Sunday,33,17,16,5,25,3,4,4,1,0,1,0,4,3,0,0,36.0,5,60
2021-05-10,Monday,53,26,27,8,40,5,11,5,2,1,1,0,12,3,1,0,32.9,0,48
2021-05-11,Tuesday,63,30,33,10,45,8,15,11,3,1,3,0,12,10,2,0,38.2,0,43
2021-05-12,Wednesday,52,24,28,11,37,4,12,5,2,1,2,0,11,5,2,0,36.4,0,45
2021-05-13,Thursday,56,30,26,13,36,7,9,3,2,1,2,0,9,3,2,0,31.7,0,74
2021-05-14,Friday,45,21,24,8,31,6,5,8,2,1,0,0,4,2,1,0,38.2,5,49
2021-05-15,Saturday,39,19,20,8,27,4,4,3,1,0,0,2,3,1,0,0,30.1,0,68
2021-05-16,Sunday,43,21,22,9,30,4,7,7,2,1,0,1,7,6,1,0,33.4,0,65
2021-05-17,Monday,38,18,20,8,26,4,4,4,1,0,1,0,3,2,1,0,38.9,0,55
2021-05-18,Tuesday,55,29,26,13,37,5,7,6,2,1,2,2,5,3,2,0,31.7,0,74
2021-05-19,Wednesday,43,22,21,8,30,5,9,5,2,1,1,0,10,4,1,0,34.8,2,67
2021-05-20,Thursday,54,25,29,10,38,6,12,2,2,1,2,0,11,6,1,0,34.1,0,51
2021-05-21,Friday,50,25,25,8,37,5,6,9,2,1,1,0,4,4,1,0,35.3,0,54
2021-05-22,Saturday,43,22,21,8,30,5,8,6,2,1,0,0,8,6,2,0,39.3,0,50
2021-05-23,Sunday,41,22,19,6,30,5,9,5,2,1,1,0,8,3,1,0,33.0,2,44
2021-05-24,Monday,53,28,25,9,40,4,7,9,2,1,2,2,6,7,1,0,40.6,1,72
2021-05-25,Tuesday,50,22,28,11,32,7,7,4,2,1,0,0,7,3,2,0,38.3,0,41
2021-05-26,Wednesday,48,23,25,7,37,4,9,7,2,1,2,0,8,6,2,0,30.8,1,65
2021-05-27,Thursday,54,28,26,10,38,6,12,5,2,1,1,0,11,7,2,0,35.5,0,60
2021-05-28,Friday,36,17,19,8,25,3,8,5,1,0,1,0,9,5,1,0,37.7,2,41
2021-05-29,Saturday,40,18,22,7,28,5,6,6,2,1,1,0,6,5,1,0,27.7,0,62
2021-05-30,Sunday,41,18,23,9,28,4,8,2,2,1,1,2,8,4,1,0,36.2,0,74
2021-05-31,Monday,53,28,25,11,36,6,11,4,2,1,1,0,9,4,2,0,32.5,0,59
2021-06-01,Tuesday,54,27,27,12,37,5,5,6,2,1,1,1,4,2,2,0,30.9,0,68
2021-06-02,Wednesday,58,29,29,8,42,8,10,4,2,1,1,2,8,3,1,0,28.3,0,68
2021-06-03,Thursday,50,25,25,8,38,4,11,4,2,1,2,0,11,3,2,0,31.3,0,44
2021-06-04,Friday,66,32,34,15,42,9,15,6,3,1,2,0,14,4,2,0,31.2,10,60
2021-06-05,Saturday,47,25,22,10,32,5,8,7,2,1,0,2,9,4,2,0,31.5,5,70
2021-06-06,Sunday,51,27,24,8,38,5,12,7,2,1,0,1,11,8,2,0,30.9,0,44
2021-06-07,Monday,41,19,22,6,32,3,4,4,2,1,0,0,4,3,1,0,30.9,2,61
2021-06-08,Tuesday,52,24,28,11,35,6,8,3,2,1,2,0,7,3,1,0,31.3,0,48
2021-06-09,Wednesday,41,19,22,8,29,4,5,6,2,1,0,0,5,3,1,0,28.9,0,66
2021-06-10,Thursday,59,31,28,10,42,7,8,4,2,1,1,0,9,5,2,0,31.9,0,69
2021-06-11,Friday,60,27,33,9,44,7,7,11,6,3,1,0,7,4,4,0,31.8,50,82
2021-06-12,Saturday,44,21,23,7,32,5,9,7,2,1,2,0,10,6,2,0,30.4,0,61
2021-06-13,Sunday,55,27,28,9,39,7,9,4,2,1,1,0,7,4,2,0,25.5,0,72
2021-06-14,Monday,53,28,25,10,38,5,8,5,2,1,1,1,8,6,1,0,32.6,0,69
2021-06-15,Tuesday,66,35,31,12,45,9,14,10,3,1,2,0,12,10,3,0,28.8,5,74
2021-06-16,Wednesday,60,31,29,10,45,5,7,4,3,1,1,2,6,3,3,0,32.1,5,51
2021-06-17,Thursday,40,18,22,7,28,5,4,7,2,1,1,0,3,3,1,0,30.4,5,61
2021-06-18,Friday,65,32,33,11,49,5,9,3,3,1,0,0,10,2,2,0,29.6,0,55
2021-06-19,Saturday,50,24,26,7,39,4,9,2,2,1,0,0,8,5,1,0,27.9,0,53
2021-06-20,Sunday,59,28,31,13,39,7,9,3,2,1,0,0,10,5,1,0,32.3,0,66
2021-06-21,Monday,63,32,31,15,40,8,13,10,3,1,0,2,15,8,2,0,33.2,0,53
2021-06-22,Tuesday,57,29,28,12,41,4,6,10,2,1,2,0,4,6,1,0,26.3,0,66
2021-06-23,Wednesday,57,31,26,12,40,5,7,11,2,1,1,0,6,7,1,0,29.0,0,74
2021-06-24,Thursday,52,24,28,8,39,5,7,8,2,1,1,0,8,6,1,0,28.8,0,45
2021-06-25,Friday,58,29,29,12,39,7,6,8,2,1,0,0,7,6,2,0,27.7,0,69
2021-06-26,Saturday,41,19,22,10,26,5,8,4,2,1,0,3,7,2,1,0,29.0,0,67
2021-06-27,Sunday,52,27,25,9,37,6,6,9,2,1,2,0,6,3,1,0,30.1,0,46
2021-06-28,Monday,58,30,28,14,38,6,12,4,2,1,1,0,13,4,1,0,27.3,0,47
2021-06-29,Tuesday,54,24,30,9,41,4,9,6,2,1,1,1,8,7,1,0,32.6,0,70
2021-06-30,Wednesday,59,26,33,9,42,8,9,4,2,1,2,1,7,3,2,0,28.9,0,41
2021-07-01,Thursday,49,23,26,10,33,6,11,3,2,1,1,0,9,5,1,0,28.4,0,71
2021-07-02,Friday,44,23,21,7,32,5,5,5,2,1,1,0,5,4,1,0,30.5,0,70
2021-07-03,Saturday,49,23,26,10,32,7,10,2,2,1,1,0,8,4,1,0,31.9,0,71
2021-07-04,Sunday,50,22,28,12,33,5,10,3,2,1,1,0,11,4,2,0,31.4,0,55
